username,rejected,email,nickname,created,study,study_name,question14_item1,prolific_id,age,phone,phone_model,demog_previous_experience_cyclo,demog_previous_experience_3d,demog_previous_experience_ar,demog_previous_experience_filters,demog_previous_experience_vr,demog_previous_experience_360,demog_previous_experience_virtual_tours,demog_previous_experience_Immersive environments,demog_previous_experience_immersive_theatre,demog_previous_experience_mr,ar_frequency,human1,prolific_reminder,question2,question1,appraisal_extra_image_panel_flat,video_show_Music Sheet,video_show_explanation_Music Sheet,keyword_music,enjoy_music,knew_music,tech_music,tech_more_music,learn_music,surround_music,captivated_music,share_music,more_music,presence_beingthere_music,emotion_amusement_music,emotion_curiosity_music,emotion_surprise_music,emotion_frustration_music,emotion_awe_music,emotion_boredom_music,presence_real_music,question2,question1,appraisal_extra_image_panel_flat,video_show_Satellite Launcher,video_show_explanation_Satellite Launcher,keyword_satellite,enjoy_satellite,knew_satellite,tech_satellite,tech_more_satellite,learn_satellite,surround_satellite,captivated_satellite,share_satellite,more_satellite,presence_beingthere_satellite,emotion_amusement_satellite,emotion_curiosity_satellite,emotion_surprise_satellite,emotion_frustration_satellite,emotion_awe_satellite,emotion_boredom_satellite,presence_real_satellite,question2,question1,appraisal_extra_image_panel_flat,video_show_Science Kit,video_show_explanation_Science Kit,keyword_science,enjoy_science,knew_science,tech_science,tech_more_science,learn_science,surround_science,captivated_science,share_science,more_science,presence_beingthere_science,emotion_amusement_science,emotion_curiosity_science,emotion_surprise_science,emotion_frustration_science,emotion_awe_science,emotion_boredom_science,presence_real_science,question2,question1,appraisal_extra_image_panel_flat,video_show_Skull Evolution,video_show_explanation_Skull Evolution,keyword_skull,enjoy_skull,knew_skull,tech_skull,tech_more_skull,learn_skull,surround_skull,captivated_skull,share_skull,more_skull,presence_beingthere_skull,emotion_amusement_skull,emotion_curiosity_skull,emotion_surprise_skull,emotion_frustration_skull,emotion_awe_skull,emotion_boredom_skull,presence_real_skull,question2,question1,appraisal_extra_image_panel_flat,video_show_Victorian Portal,video_show_explanation_Victorian Portal,keyword_victorian,enjoy_victorian,knew_victorian,tech_victorian,tech_more_victorian,learn_victorian,surround_victorian,captivated_victorian,share_victorian,more_victorian,presence_beingthere_victorian,emotion_amusement_victorian,emotion_curiosity_victorian,emotion_surprise_victorian,emotion_frustration_victorian,emotion_awe_victorian,emotion_boredom_victorian,presence_real_victorian,question1,final_more,final_seen,human2,Q_sku_1,Q_sku_2,Q_sku_3,Q_vic_1,Q_vic_2,Q_vic_3,Q_met_1,Q_met_2,Q_met_3,Q_mus_1,question1,Q_mus_2,Q_mus_3,Q_spa_1,Q_spa_2,Q_spa_3,demog_gender_ub,ethnic,disabilities_long_term,disabilities_phys_impair,disabilities_deaf,disabilities_blind,disabilities_disabled,disabilities_disabilities,disabilities_no_say,disabilities_dont_identify,edu,lifelong_learner1_howto,lifelong_learner1_meeting,lifelong_learner1_convetion,lifelong_learner1_course,lifelong_learner1_onlinecourse,work_in_edu,work_in_edu_specify,lifelong_learner2_learn,lifelong_learner2_license,lifelong_learner2_raise,lifelong_learner2_newjob,lifelong_learner2_downsizing,underserved_learner_item2,underserved_learner_item3,underserved_learner_item5,underserved_learner_item1,underserved_learner_item6,underserved_learner_devices_item1,underserved_learner_devices_item2,underserved_learner_devices_item3,underserved_learner_devices_item4,underserved_learner_devices_item5,underserved_learner_devices_item6,human3,anything_else,rt_general info,rt_demographics,rt_appraisal_questions_music,rt_appraisal_questions_satellite,rt_appraisal_questions_science,rt_appraisal_questions_skull,rt_appraisal_questions_victorian,rt_intro_to_mem_qs,"rt_Skull Evolution Filter, memory questions","rt_Victorian High Street Filter, memory questions","rt_Science Experiment Filter, memory questions","rt_Reflections of an Artist Filter, memory questions","rt_Satellite Launcher Filter, memory questions",rt_final questions,survey_page_changed_to_general info,duration_seconds,duration_readable,user_at_start,study_url,pageNumber,internal_id,survey_page_changed_to_demographics,survey_page_changed_to_appraisal_questions_music,filter_show_Music Sheet,filter_show_explanation_Music Sheet,keyword_music_word1,keyword_music_word2,keyword_music_word3,survey_page_changed_to_appraisal_questions_victorian,filter_show_Victorian Portal,keyword_victorian_word1,keyword_victorian_word2,keyword_victorian_word3,survey_page_changed_to_appraisal_questions_science,filter_show_Science Kit,keyword_science_word1,keyword_science_word2,keyword_science_word3,survey_page_changed_to_appraisal_questions_satellite,keyword_satellite_word1,keyword_satellite_word2,keyword_satellite_word3,survey_page_changed_to_appraisal_questions_skull,filter_show_Skull Evolution,keyword_skull_word1,keyword_skull_word2,keyword_skull_word3,survey_page_changed_to_intro_to_mem_qs,"survey_page_changed_to_Satellite Launcher Filter, memory questions","survey_page_changed_to_Science Experiment Filter, memory questions","survey_page_changed_to_Reflections of an Artist Filter, memory questions","survey_page_changed_to_Victorian High Street Filter, memory questions","survey_page_changed_to_Skull Evolution Filter, memory questions",survey_page_changed_to_final questions,filter_show_Satellite Launcher,lifelong_learner2_none,demog_previous_experience_none,survey_page_changed_to_appraisal_questions_satellite_1,rt_appraisal_questions_satellite_1,survey_page_changed_to_appraisal_questions_victorian_1,rt_appraisal_questions_victorian_1,lifelong_learner1_none,filter_show_explanation_Science Kit,filter_show_explanation_Satellite Launcher,underserved_learner_none,survey_page_changed_to_appraisal_questions_skull_1,rt_appraisal_questions_skull_1,survey_page_changed_to_appraisal_questions_music_1,rt_appraisal_questions_music_1,rt_general info_1,survey_page_changed_to_appraisal_questions_science_1,survey_page_changed_to_appraisal_questions_science_1_2,rt_appraisal_questions_science_1,survey_page_changed_to_demographics_1,rt_demographics_1,filter_show_explanation_Skull Evolution,ethnic-Comment,filter_show_explanation_Victorian Portal,knew_victorian-Comment,knew_skull-Comment,knew_music-Comment,"survey_page_changed_to_Skull Evolution Filter, memory questions_1","rt_Skull Evolution Filter, memory questions_1",survey_page_changed_to_final questions_1,survey_page_changed_to_general info_1,survey_page_changed_to_general info_1_2,survey_page_changed_to_general info_1_2_3,survey_page_changed_to_general info_1_2_3_4,rt_general info_1_2,rt_demographics_1_2,rt_general info_1_2_3,rt_general info_1_2_3_4,survey_page_changed_to_appraisal_questions_science_1_2_3,rt_general info_1_2_3_4_5,survey_page_changed_to_appraisal_questions_music_1_2,survey_page_changed_to_intro_to_mem_qs_1,rt_appraisal_questions_victorian_1_2,survey_page_changed_to_intro_to_mem_qs_1_2,rt_intro_to_mem_qs_1,rt_appraisal_questions_victorian_1_2_3,survey_page_changed_to_intro_to_mem_qs_1_2_3,rt_intro_to_mem_qs_1_2,"survey_page_changed_to_Science Experiment Filter, memory questions_1",survey_page_changed_to_appraisal_questions_skull_1_2,rt_appraisal_questions_skull_1_2,rt_appraisal_questions_science_1_2,survey_page_changed_to_demographics_1_2,survey_page_changed_to_demographics_1_2_3,rt_demographics_1_2_3,survey_page_changed_to_appraisal_questions_skull_1_2_3,rt_appraisal_questions_skull_1_2_3,survey_page_changed_to_appraisal_questions_satellite_1_2,rt_appraisal_questions_satellite_1_2,"survey_page_changed_to_Satellite Launcher Filter, memory questions_1","rt_Satellite Launcher Filter, memory questions_1","rt_Science Experiment Filter, memory questions_1","survey_page_changed_to_Science Experiment Filter, memory questions_1_2","rt_Science Experiment Filter, memory questions_1_2","survey_page_changed_to_Reflections of an Artist Filter, memory questions_1","rt_Reflections of an Artist Filter, memory questions_1","survey_page_changed_to_Victorian High Street Filter, memory questions_1","rt_Victorian High Street Filter, memory questions_1",survey_page_changed_to_appraisal_questions_music_1_2_3,rt_appraisal_questions_music_1_2,rt_appraisal_questions_music_1_2_3,survey_page_changed_to_appraisal_questions_music_1_2_3_4,rt_appraisal_questions_music_1_2_3_4,rt_appraisal_questions_science_1_2_3,survey_page_changed_to_appraisal_questions_music_1_2_3_4_5,rt_appraisal_questions_music_1_2_3_4_5,"survey_page_changed_to_Victorian High Street Filter, memory questions_1_2",knew_science-Comment,edu-Comment,survey_page_changed_to_appraisal_questions_victorian_1_2,survey_page_changed_to_appraisal_questions_victorian_1_2_3,survey_page_changed_to_appraisal_questions_victorian_1_2_3_4,knew_satellite-Comment,"rt_Victorian High Street Filter, memory questions_1_2","survey_page_changed_to_Skull Evolution Filter, memory questions_1_2","rt_Skull Evolution Filter, memory questions_1_2","survey_page_changed_to_Reflections of an Artist Filter, memory questions_1_2","rt_Reflections of an Artist Filter, memory questions_1_2","survey_page_changed_to_Satellite Launcher Filter, memory questions_1_2","rt_Satellite Launcher Filter, memory questions_1_2",textxr_participant_id,textxr_uuid,order_general info,order_demographics,order_appraisal_questions_victorian,testxr_participant_id,testxr_uuid,order_appraisal_questions_satellite,order_appraisal_questions_science,order_appraisal_questions_skull,order_appraisal_questions_music,order_intro_to_mem_qs,"order_Reflections of an Artist Filter, memory questions","order_Satellite Launcher Filter, memory questions"
﻿,0,,,2023-04-13 13:07:00.289384,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,60e47bad8b5e6700d25c5b08,23,iPhone,iPhone XS,,,,1,,,2,,,,"Sometimes, but less than once a month",True,,,,,,,,3,0,0,,1,1,2,1,0,1,1,0,0,0,0,1,1,,,,,,,3,0,0,,2,1,0,1,0,0,0,1,0,0,0,2,0,,,,,,,2,1,0,,0,0,0,0,0,0,0,0,1,1,0,3,0,,,,,,,3,2,0,,1,1,0,1,0,0,1,1,2,0,0,1,0,,,,,,,5,1,0,,1,3,3,3,1,3,3,3,2,0,1,0,2,,1,1,3,-1,1,-1,-3,1,-3,-1,1,1,-3,,-3,-3,-3,1,-3,2,white,,,1,,,,,,4,,,,,,,,,,,,,,,,1,,1,,2,,,,item1,,98,54,145,247,172,158,217,21,95,59,107,52,45,,,1541,25m:41s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14322,98,948,,,Trumpet ,Notes,Song,153,,History ,Old town,Informative ,618,,H2O ,Potassium ,Sodium ,370,Velocity,Orbit,Satellite ,790,,Evolution ,History ,Humans,1093,1209,1254,1361,1413,1114,1472,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:08:27.000274,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,60de0aef02c17f6fc64f2f88,23,iPhone,iPhone 11 ,,,3,2,,,,1,,,"Sometimes, but less than once a month",True,,,,,,,,1,2,0,,0,0,0,0,0,0,1,0,0,1,0,3,0,,,,,,,4,1,0,,3,2,1,0,2,1,1,3,1,0,2,0,2,,,,,,,4,2,0,,2,2,2,0,1,1,0,1,0,0,0,1,1,,,,,,,2,2,0,,1,0,0,0,1,0,1,2,0,0,1,3,0,,,,,,,4,1,0,,2,2,2,0,2,1,1,3,1,0,2,0,1,,0,0,3,-1,-3,1,1,1,-2,1,-3,-1,-2,,1,-1,-1,-2,-1,2,white,,,,,,,,1,4,2,,,1,3,,,2,,,1,,1,,,,,3,2,1,,,,item3,,26,39,163,204,198,137,155,13,24,16,17,31,21,,,1091,18m:11s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14323,26,467,,,Music ,Trumpet ,Instrument ,631,,History ,Fashion ,Manufacturing ,65,,Elements ,Chemicals ,Science ,263,Orbit ,Velocity ,Altitude ,786,,Evolution,Humans ,Science ,923,977,936,1014,998,953,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:09:08.689242,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,63d3fc9de67e1179cdf0d080,21,Android,Samsung Galaxy A70,,,,1,,,2,,,,About once a month,True,,,,,,,,4,2,0,,2,2,3,2,2,2,2,3,2,0,1,0,2,,,,,,,4,1,0,,2,2,2,2,2,2,2,3,2,0,2,0,1,,,,,,,3,2,0,,2,1,1,2,1,2,2,2,1,0,1,0,3,,,,,,,2,1,0,,2,2,1,1,2,2,1,2,3,0,1,0,3,,,,,,,3,3,0,,3,2,1,1,2,1,2,2,1,0,2,1,2,,3,0,3,1,1,1,1,1,-2,1,1,1,1,,-2,-3,1,-1,1,1,asian,,,,,,,,1,5,1,,,2,3,,,1,,,,,2,3,,4,1,1,2,3,,,,item3,,46,122,140,535,151,116,109,15,83,3,95,270,244,5,,2079,34m:39s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14324,46,857,,,Musical,Creative,Educational,997,,British,Informative,Nostalgic,705,,Educational,Science ,Colourful,169,Spacious,Ethereal,Unique,1107,,Scientific,Informative,Scary,1223,1686,1591,1238,1930,1508,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,3,,,,,,1936,88,,,,,,,,,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:16:33.288153,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,5b630e2e1f5224000167bb60,24,Android,Google Pixel 7,,,,,1,,,2,,,"Sometimes, but less than once a month",True,,,,,,,,2,1,0,,2,0,0,0,0,0,0,0,0,1,0,2,3,,,,,,,2,1,0,,2,0,1,0,0,1,1,2,1,1,1,2,2,,,,,,,4,3,0,,0,1,2,,0,0,2,1,2,1,0,1,2,,,,,,,2,2,0,,1,,0,0,0,0,0,0,0,1,0,2,2,,,,,,,3,2,0,,2,2,2,1,0,1,2,2,1,0,0,1,1,,1,0,3,1,-3,1,-3,1,-2,1,1,1,1,,-3,1,1,-2,1,2,white,,,,,,,,1,4,,,1,,,True,"I work in learning technology but do not work in a school, I work for a tech company. ",3,4,1,2,,5,4,2,1,3,1,5,4,2,3,,item3,I wish there was an option on the questions to elaborate on what we didn't like about the videos rather than just asking if we liked/didn't like them,33,49,193,252,179,149,159,10,100,30,27,30,60,,,1389,23m:9s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14325,33,674,,,informative,interactive,musical,335,,immersive,smooth,interactive,495,,colourful,informative,playful,82,animated,colourful,innovative,867,,unclear,childish,basic,1016,1156,1217,1244,1126,1026,1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:16:44.298084,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,63d863ab3ccec5d222287168,20,iPhone,8 Plus,,,1,3,2,,,,,,Several times a month,True,,,,,,,,3,0,0,,1,1,1,0,1,1,1,2,2,0,0,2,2,,,,,,,4,1,0,,1,1,2,1,2,1,2,1,2,0,0,1,2,,,,,,,4,2,0,,1,2,2,1,2,2,3,2,2,0,0,1,2,,,,,,,3,1,0,,1,1,1,0,1,1,2,1,2,0,1,1,1,,,,,,,4,1,0,,2,2,1,1,1,2,1,2,2,0,0,1,2,,1,1,3,1,1,1,1,1,1,1,1,1,1,,,-1,-2,-2,-1,1,white,,,,,,,,1,2,,,,,1,,,,,,,,2,4,,3,1,1,,2,,,,item3,no was good,57,64,85,135,260,101,136,13,71,40,60,73,50,,,1222,20m:22s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14326,58,756,,,Notes,Trumpet,music ,383,,Victorian,Food,Life,122,,Reactions,Atoms,Changes,620,Space,Orbits,Earth,519,,Bones,Evolution,Changes,842,1039,1089,966,855,895,1150,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:17:22.235878,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,5eee89a6c00bfb337a3c54a8,21,iPhone,iPhone 13,,,,,,,,,,,Never,True,,,,,,,,3,0,0,,2,1,1,0,0,0,0,3,0,1,0,0,1,,,,,,,1,0,0,,1,0,0,0,1,0,0,0,0,1,0,2,0,,,,,,,3,2,0,,0,1,1,0,0,1,0,2,0,1,0,1,1,,,,,,,1,1,0,,1,0,0,0,0,0,0,1,0,2,0,3,0,,,,,,,3,1,0,,0,2,1,0,0,2,0,2,1,1,0,1,2,,0,0,3,1,1,1,1,1,-2,1,1,1,-3,,-1,-1,-3,1,1,2,white,1,3,,,2,,,,2,,,,,,,,,,,,,,,,2,1,2,3,1,,,,item3,,19,42,206,121,137,116,129,17,87,118,42,19,126,,,1221,20m:21s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14327,19,61,,,Interesting ,Engaging ,Insightful ,641,,Interesting ,Imaginative ,Creative ,504,,Interesting ,Long,Tiresome ,383,Boring,Complicated ,Unnecessary ,267,,Interesting ,Slow,Boring,770,992,1118,1160,787,905,1179,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:24:03.530392,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,613650d5277a668ae943c5b0,21,iPhone,iphone XR,,,1,2,4,,3,,,,"Sometimes, but less than once a month",True,,,,,,,,3,0,0,,1,1,1,1,0,0,0,0,0,0,0,3,0,,,,,,,4,1,1,the velocity was either too slow or too fast,1,1,1,1,1,1,2,1,1,2,1,2,1,,,,,,,4,2,0,,1,1,1,0,1,1,1,1,1,0,0,0,1,,,,,,,2,1,0,,1,0,1,1,1,0,0,2,1,0,1,2,0,,,,,,,3,2,0,,1,0,0,0,0,0,1,1,1,0,0,1,0,,1,2,3,1,1,-1,-1,-3,-3,1,-1,-3,1,,-1,-1,-1,1,1,2,white,,,,,,,,1,2,,2,,,1,,,1,2,,,,5,4,1,3,2,2,,1,,,,item3,,25,45,84,156,112,79,63,13,23,25,35,22,36,,,796,13m:16s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14328,25,226,,,interesting,musical ,fun,502,,fascinating ,different,factual ,390,,science,school ,interesting ,70,cool ,educational,interesting,310,,educational ,cool ,interesting,565,578,661,639,696,616,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:25:58.567334,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,,23,iPhone,iPhone 12,,,,,2,,1,,,,Never,True,,,,,,,,2,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,4,0,0,,1,1,1,1,1,0,1,1,0,0,0,1,0,,,,,,,2,2,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,3,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,3,2,0,,1,2,2,0,1,2,2,2,1,0,0,0,2,,2,1,3,1,1,-1,-3,1,-2,-1,1,1,-3,,-1,1,-2,-3,-2,1,white,,,,,,,,1,5,,,,,,,,,,,,,,,,2,1,6,5,1,3,2,4,item3,,38,32,116,247,151,124,179,28,44,31,73,29,22,,,1205,20m:5s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14329,38,319,,,Music,Sheet,Letters,711,,Victorian,Bread,Walk,560,,Potassium ,Combustion ,Science ,71,Space,Orbit,Rocket,435,,Skull,Evolution ,Brain,890,1095,918,1066,1035,991,1117,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:28:23.505945,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,6310c453d91e6e0eddbe1df8,20,iPhone,iPhone XR,,,,,1,,,,,,Several times a month,True,,,,,,,,2,0,0,,1,2,1,1,1,0,2,1,2,,1,3,1,,,,,,,4,3,0,,0,1,2,2,1,2,2,1,2,3,1,0,1,,,,,,,4,2,0,,1,1,0,1,2,1,2,3,2,1,2,0,2,,,,,,,4,2,0,,1,2,1,2,1,3,2,3,2,1,0,1,2,,,,,,,3,1,0,,1,2,1,0,1,0,1,2,1,1,0,1,2,,1,2,3,1,1,1,-3,1,1,1,1,1,-3,,-2,-3,1,1,1,1,white,,,,,,,1,,4,,,,1,,,,2,1,,,,,2,,1,,3,1,2,,4,,item3,,7,3,67,26,110,154,169,13,95,106,63,86,147,,,1250,20m:50s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,1,14330,7,180,,,Music,Talent,Noise,513,,Old,Dated,Smart with the hats,248,,Chemistry ,Smart,Atoms,1,Earth,Science ,Future,358,,Evolution ,Nature,Fight to survive,682,695,1130,1043,842,948,1194,,,,1,149,,,,,,,,,,,!issue with timing as trial ended that was not registered as current trial,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:29:43.502016,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,6413b8b161a0895c7ce2c045,19,iPhone,Iphone 14 Pro Max ,4,10,3,5,9,2,1,7,8,6,A few times a week,True,,,,,,,,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,5,2,0,,0,1,2,2,0,0,2,3,1,0,0,0,1,,,,,,,5,2,0,,1,1,1,2,0,1,2,3,1,0,0,0,0,,,,,,,5,2,0,,1,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,4,2,0,,2,2,1,0,0,2,2,2,1,0,0,0,2,,2,3,3,1,1,1,-3,1,-2,1,1,1,-3,,-3,-2,1,1,-1,1,mixed,,,,,,,,1,3,,,,1,,,,,,1,,,2,1,,,3,3,,2,1,,,item3,This was a fun Survey that caught my eye immediately because I’m a student at RHUL! :) ,55,50,87,150,174,95,192,22,35,55,39,42,46,,,1166,19m:26s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14331,55,472,,,Trumpet ,Music ,3D,280,,Victorian ,Bread ,Top Hat,105,,Chemistry ,Video ,Educational ,559,Space ,Satellite ,Orbit ,709,,Skull ,Homo Sapien ,Homo Erectus ,804,826,915,872,954,1010,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:32:29.555564,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,6315ff5174db3e8a68898492,23,iPhone,XR,,,1,2,,,,,,,Never,True,,,,,,,,3,0,0,,1,2,,1,1,2,1,1,0,1,0,0,1,,,,,,,1,1,0,,1,1,0,0,0,1,0,0,0,3,0,3,1,,,,,,,2,2,0,,1,2,0,0,0,1,1,1,0,0,0,2,1,,,,,,,4,1,0,,2,2,1,1,2,2,1,2,1,0,1,0,2,,,,,,,5,3,0,,1,3,2,2,1,2,2,2,0,0,1,0,2,,0,0,3,,1,1,-1,1,-2,,-3,-1,1,,1,-2,1,1,-3,2,white,,,,,,,1,,4,1,4,,3,2,,,2,,,1,,2,1,,4,3,1,,2,,,,item3,,13,46,283,293,94,427,170,15,37,19,10,34,47,,,1546,25m:46s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14332,13,60,,,Educational,Practical,Entertaining ,438,,Factual,Entertaining ,Educational ,343,,Educational,Scientific ,Practical ,1037,Scientific,Disengaging ,Boring ,609,,Educational,Informative,Entertaining ,1330,1345,1426,1392,1473,1436,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:36:22.165126,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,636563357c0b1d5ce3758616,19,iPhone,,,,,,,,1,,,,Never,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,54,0m:54s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,1,14333,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿,0,,,2023-04-13 13:38:35.334190,bb275630-d600-422f-8bbe-985e7e010852,instagram_MIL_FLAT_underserved,1,5c767168e8df4d00160c5022,21,iPhone,iphone 11 pro max,,,2,5,4,1,,,,3,"Sometimes, but less than once a month",True,,,,,,,,3,0,0,,2,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,,4,2,0,,2,2,1,0,0,0,0,0,0,0,0,0,0,,,,,,,2,1,1,no filter,1,0,0,0,0,0,0,1,0,0,0,2,0,,,,,,,3,1,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,3,1,0,,1,1,0,0,0,1,1,1,1,0,0,2,0,,1,1,3,1,1,1,1,1,-2,-2,1,1,1,,1,1,1,1,1,1,mixed,,,,,,,1,,2,,,,,,True,activity leader in an english language school,1,,,,,3,1,4,2,5,3,,1,2,,,item3,no,57,43,205,140,386,184,144,12,25,15,25,24,31,,,1357,22m:37s,AnonymousUser,https://www.testxr.org/projects/survey/prolific/bb275630-d600-422f-8bbe-985e7e010852/,,14334,57,812,,,started with a trumpet playing ode to joy (with sheet music),then illustrated what keys need pressing for what notes,and the airflow,1017,,walking into milliner street and turninhg left to face a bakery,"info about bread and how much it cost, as well things about baking and tea","then the next storefront was a hat store, with info about hats and the production process",100,,atom like lines and balls in a bubble,a black board with elements etc that keep changing,a graph board below with a beaker that has calcium hydroxide in it by the end,486,planet earth,with satellites going around it,with varying levels of velocity depending on the altitude away from earth,627,,shows different species of homos,and the difference in skull shape between a homo sapiens and the old species of human,also shows how many years ago the skull was and the key differences,1162,1174,1205,1246,1230,1270,1295,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
